"Year","ID","crossing_time","crossing_duration","crossing_date","nearest_before_Lon","nearest_before_Lat","nearest_after_Lon","nearest_after_Lat","lake_width","circumvent_distance","straight_distance","circumvent_speed","straight_speed","albedo_linear","albedo_nearest_pixel","albedo_whole_lake","type","order","season","Location","average_speed_on_land","max_speed_on_land","location","lake_spent","sex","response","lake_spent_proportion","log_ratio_cir_ref","log_ratio_dir_ref","log_ratio_cir_dir"
2017,"bat183",2017-05-19 22:00:00,40.4166666666667,139,"-110.229569","64.959911","-110.868611","66.316583",29255.9230400917,174068.26215917,153846.350144847,0.049847726849705,0.0440568013015025,0.484536084317669,0.483516484498978,0.751322751322751,"0",138,"spring","Spring Migration",0.257842699736585,0.649953285609572,"Known Circumnavigating Event",1.40215036285371,"m","0",2.40919306332252e-05,-1.64337681247822,-1.76686996799717,0.123493155518949
2017,"bat193",2017-05-17 16:01:00,2.33263888888889,137,"-111.806429","65.573611","-111.059133","66.220828",3468.73653006822,82750.7481111348,79654.195083558,0.410592180763793,0.395227721958708,0.506105035543442,0.50549453496933,0.761904761904762,"0",139,"spring","Spring Migration",0.410126028728197,0.946162312468347,"Known Circumnavigating Event",9.94864416189494,"f","0",0.00296178748493449,0.00113596135758165,-0.0370023895363481,0.0381383508939298
2019,"bat196",2019-06-18 08:00:00,8.50069444444444,169,"-111.458943","65.696273","-111.450639","66.015639",3706.71240267838,38778.6740224781,35553.6710319446,0.0527988917333526,0.0484079065326152,0.15384615957737,0.15384615957737,0.592592592592593,"0",140,"spring","Spring Migration",0.153321421978127,0.390460782318659,"Known Circumnavigating Event",824.983031404898,"m","0",0.0673950683281512,-1.06604631445292,-1.15287335655323,0.0868270421003128
2020,"bat241",2020-06-15 13:00:00,6.12569444444444,167,"-109.974051","64.810844","-108.278605","65.123879",3782.43133518468,102862.358192676,87128.8425604808,0.194351279508514,0.164623894797417,0.175824180245399,0.175824180245399,0.603174603174603,"0",141,"spring","Spring Migration",0.806673919324171,1.31177595055038,"Known Circumnavigating Event",3.5685704423035e-06,"m","0",4.04553955595001e-10,-1.42325228053616,-1.58925607475435,0.166003794218191
2020,"bat282",2020-06-23 08:00:00,3.08333333333333,175,"-110.439382","64.969266","-109.735324","65.556681",2074.43963850384,86465.9311832754,73153.2996275255,0.324571813751034,0.274599473076297,0.0879120901226997,0.0879120901226997,0.560846560846561,"0",142,"spring","Spring Migration",0.414672209673558,0.582303204548006,"Known Circumnavigating Event",0.028260069193621,"m","0",6.36488044901374e-06,-0.24498153440367,-0.412174777466892,0.167193243063221
2021,"bat314",2021-06-02 16:02:06,23.9990046296296,153,"-111.292303","65.485559","-111.314726","66.2007",11120.4267232831,85044.6952141593,79615.6840228919,0.041014767787514,0.0383965017949683,0.334065943956375,0.340659350156784,0.677248677248677,"0",144,"spring","Spring Migration",0.0863646396857135,0.145959955302801,"Known Circumnavigating Event",124.668304230357,"m","0",0.00360745008416699,-0.744646137351409,-0.810611972787719,0.06596583543631
2021,"bev182",2021-05-31 00:00:49,9.00047453703704,151,"-110.58258","64.994339","-107.083949","64.972839",12925.3689423728,166590.066075131,164692.828197377,0.214224900789864,0.211785165902231,0.37600238339321,0.631868124008179,0.687830687830688,"0",145,"spring","Spring Migration",0.239608971701904,0.671541929239943,"Known Circumnavigating Event",0,"m","0",0,-0.111981908595804,-0.123435917557607,0.0114540089618037
2021,"bat253",2021-04-14 08:01:30,9.00028935185185,104,"-110.256273","64.960951","-109.078955","65.671597",4973.61621080398,107740.311551745,96192.6520900298,0.138550472980865,0.123700565298222,0.600470955882754,0.97802197933197,0.989417989417989,"0",146,"spring","Spring Migration",0.170002073511065,0.284012537170196,"Known Circumnavigating Event",2.81532488099592,"f","0",0.000217224874277133,-0.204575949004746,-0.317946784798917,0.113370835794171
2019,"bat207",2019-05-16 16:00:00,4.33333333333333,136,"-109.672024","64.770622","-109.027178","65.706101",6266.22635368967,110549.851011458,108389.088606599,0.295272037957955,0.28950077085096,0.54120881408453,0.538461565971375,0.767195767195767,"0",147,"spring","Spring Migration",0.498489531720179,0.77647110845281,"Known Circumnavigating Event",0.0256281760995645,"f","0",4.10707950313534e-06,-0.523685495644609,-0.543424629915961,0.0197391342713518
2018,"bat181",2018-06-06,2.33333333333333,157,"-109.167393","64.742802","-109.446858","65.196685",6705.28041611961,54536.8970075785,52212.2293487333,0.270520322458227,0.258989232880622,0.285236515428709,0.274725288152695,0.656084656084656,"0",148,"spring","Spring Migration",0.222473019919295,0.49202080738245,"Known Circumnavigating Event",116.350273580563,"m","0",0.0346280576132628,0.1955413892359,0.151980653481746,0.0435607357541538
2015,"bat133",2015-05-17 15:00:00,2,137,"-110.3922","65.3302","-110.1598","65.6882",9238.85305021199,89893.0538267253,41270.1249414917,0.520214431867623,0.238831741559558,0.761375673611959,0.761904776096344,0.761904761904762,"0",149,"spring","Spring Migration",0.195702161175592,0.254974920228233,"Known Crossing Event",470.639,"f","1",0.163416319444444,0.977647177900793,0.199165376138738,0.778481801762055
2018,"bev136",2018-04-03 00:01:00,6.33263888888889,93,"-110.760427","65.642238","-110.513921","65.64301",7834.54891904092,143311.96332808,11317.6917152894,0.261929238089118,0.0206851842586713,0.862814260074516,0.98412698507309,0.91005291005291,"0",256,"spring","Spring Migration",0.0915107185262893,0.271577883823037,"Known Crossing Event",1906.49015533476,"m","1",0.209067897284215,1.05161827586796,-1.48703840007092,2.53865667593888
