"Year","ID","crossing_time","crossing_duration","crossing_date","nearest_before_Lon","nearest_before_Lat","nearest_after_Lon","nearest_after_Lat","lake_width","circumvent_distance","straight_distance","circumvent_speed","straight_speed","albedo_linear","albedo_nearest_pixel","albedo_whole_lake","type","order","season","Location","average_speed_on_land","max_speed_on_land","location","lake_spent","sex","response","lake_spent_proportion","log_ratio_cir_ref","log_ratio_dir_ref","log_ratio_cir_dir"
2019,"bat224",2019-09-21 04:00:00,0.0833333333333333,264,"-109.773626","65.168007","-109.69994","65.198863",1144.15371029991,5674.54761988788,4863.24367388076,0.788131613873317,0.675450510261216,0.223544977605343,0.325396835803986,0.0105820105820106,"0",2,"fall","Fall Migration",0.242905216486248,0.686380691799718,"Known Crossing Event",15.8517064852717,"f","1",0.132097554043931,1.1769937869561,1.0227085792174,0.154285207738697
2021,"bat292",2021-08-21 15:00:47,0.0832291666666667,233,"-109.928175","65.314295","-109.967968","65.313115",969.938755897582,29561.0816516921,1854.7356676989,4.11084434038271,0.257924581796537,0.439153442780177,0.457671970129013,0.17989417989418,"0",3,"fall","Fall Migration",0.100974919517319,0.377103580630179,"Known Crossing Event",58.4634285411386,"m","1",0.487804994085429,3.70651155761386,0.937795059176484,2.76871649843738
2019,"bat205",2019-07-29 02:02:00,0.124305555555556,210,"-110.080921","65.386103","-110.244085","65.327598",3268.11982727934,55724.9791480223,9988.66316298584,5.18854554450859,0.930043125045237,0.221288516240961,0.28571429848671,0.121693121693122,"0",4,"fall","Fall Migration",0.349379554539495,0.757499058493668,"Known Crossing Event",53.1459207031163,"m","1",0.29690458493361,2.69804981490558,0.979072076015188,1.71897773889039
2005,"bat056",2005-07-10 14:30:00,1.89930555555556,191,"-109.246","65.214","-109.585","65.097",5335.14643802026,24446.1305748739,20519.0747614069,0.148970935861511,0.125040065578348,0.161659109273127,0.129629626870155,0.470899470899471,"0",5,"fall","Fall Migration",0.204350153999787,0.365823472691804,"Known Circumnavigating Event",388.531149167486,"f","0",0.142058921085004,-0.316083738031584,-0.491200753045925,0.175117015014342
2005,"bat048",2005-07-10 13:23:00,5.05972222222222,191,"-109.991","65.527","-109.279","64.515",11476.443830351,120239.896699076,117520.343050321,0.275047801031833,0.268826843833656,0.231012118800033,0.320105820894241,0.470899470899471,"0",6,"fall","Fall Migration",0.199104766154927,0.380515288336854,"Known Circumnavigating Event",137.549014809321,"f","0",0.0188785362077026,0.323113755213723,0.300236319833857,0.0228774353798661
2009,"bat073",2009-07-10 15:00:00,3,191,"-109.6839","65.2411","-110.4814","65.4186",11980.7218219514,51006.2230691571,41993.6965067425,0.196783268013723,0.162012718004408,0.29302091396872,0.476190477609634,0.476190476190476,"0",8,"fall","Fall Migration",0.314057958956649,0.528228068299749,"Known Circumnavigating Event",1.27509551090363,"f","0",0.000295160997894359,-0.467474590791203,-0.661902713188474,0.194428122397271
2009,"bat073",2009-07-17 18:00:00,0.5,198,"-110.358","65.3116","-110.8742","65.4692",9831.78238522506,35741.385269766,29671.615350634,0.827346881244584,0.686842947931343,0.181890784674939,0.15079365670681,0.439153439153439,"0",9,"fall","Fall Migration",0.263900174001406,0.389403610636529,"Known Circumnavigating Event",6.12350147712626,"f","0",0.00850486316267537,1.14265314950367,0.956534757601817,0.186118391901856
2009,"bat081",2009-09-25 15:00:00,3,268,"-109.5105","65.0977","-109.3486","65.2289",5513.99921556483,20848.6132051885,16450.3964261757,0.0804344645261903,0.0634660355948135,0.157848328507195,0.10582010447979,0.312169312169312,"0",10,"fall","Fall Migration",0.0857543300132964,0.133922748249964,"Known Circumnavigating Event",1167.46267586618,"f","0",0.270245989783839,-0.0640438329569163,-0.300981690272373,0.236937857315457
2009,"bat071",2009-07-18 03:00:00,6,199,"-109.4181","64.927","-111.0302","65.4077",11116.5227616819,110917.77739585,92427.3787922016,0.213961761951871,0.178293554768907,0.273452591771881,0.195767194032669,0.433862433862434,"0",11,"fall","Fall Migration",0.257295805331381,0.354608479400847,"Known Circumnavigating Event",0.0469709296027675,"f","0",5.4364501855055e-06,-0.184429099929003,-0.366795040541062,0.182365940612058
2010,"bat072",2010-07-06 12:00:00,1.25,187,"-110.5017","65.6094","-110.6693","65.7016",6947.25510578215,17568.025480034,12825.4505118351,0.162666902592907,0.118754171405881,0.478675646312309,0.460317462682724,0.497354497354497,"0",12,"fall","Fall Migration",0.321485928902923,0.561534095467484,"Known Circumnavigating Event",235.350921175293,"f","0",0.130750511764052,-0.681249208149197,-0.995898205773153,0.314648997623956
2010,"bat072",2010-07-08,4.5,189,"-110.7746","65.7117","-109.5558","64.9955",46047.2354335812,113658.468309612,97759.280282732,0.29233145141361,0.251438478093446,0.416126887844416,0.103174604475498,0.486772486772487,"0",13,"fall","Fall Migration",0.269691121102534,0.867173657853416,"Known Circumnavigating Event",106.750908408917,"f","0",0.0164739056186601,0.080610957882611,-0.0700789685103303,0.150689926392941
2011,"bat091",2011-07-14 12:00:00,7.375,195,"-108.9","65.0949","-111.137","65.2693",8716.42034347475,119777.78827669,106305.013658749,0.187975185619413,0.166831471529738,0.362379869028014,0.457671970129013,0.417989417989418,"0",14,"fall","Fall Migration",0.34340183891276,0.61298552796409,"Known Circumnavigating Event",5.1301639311561,"f","0",0.000483066283536356,-0.602591340733593,-0.721917153102825,0.119325812369232
2013,"bat086",2013-09-18 15:00:00,4,261,"-109.914","65.2687","-109.3324","65.3562",4880.51604684578,38634.043492066,28742.029753699,0.111788320289543,0.0831655953521383,0.204021167904139,0.0846560820937157,0.354497354497354,"0",15,"fall","Fall Migration",0.083229515263043,0.118591806141757,"Known Circumnavigating Event",128.9100281955,"f","0",0.0223802132283854,0.295005049905858,-0.000768290772638496,0.295773340678497
2013,"bat114",2013-07-25 03:00:00,3.875,206,"-111.2622","66.114","-111.5877","65.6441",8760.36516725667,56040.8395589557,54364.3593300828,0.16738602018804,0.162378612097021,0.181318680755794,0.103174604475498,0.0952380952380952,"0",16,"fall","Fall Migration",0.290513374264239,0.76518931561379,"Known Circumnavigating Event",0.00614555855134423,"f","0",1.10135457909395e-06,-0.551346970860968,-0.581718893863019,0.0303719230020512
2013,"bat122",2013-09-18 15:00:00,4,261,"-109.9185","65.2792","-109.3205","65.358",2839.53397214338,40337.5840998555,29148.4879392986,0.11671754658523,0.0843416896391743,0.269014546182007,0.0582010596990585,0.354497354497354,"0",17,"fall","Fall Migration",0.102944476493812,0.166689669233175,"Known Circumnavigating Event",154.754983772013,"f","0",0.0268671846826412,0.125567104617172,-0.199313497934793,0.324880602551965
2013,"bat122",2013-07-08 15:00:00,2.125,189,"-110.6927","65.6994","-110.4864","65.5937",8174.94679948337,20265.0097672862,15104.0033344653,0.110375870192191,0.0822658133685472,0.397817464545369,0.404761910438538,0.444444444444444,"0",18,"fall","Fall Migration",0.214183289139147,0.383720566472334,"Known Circumnavigating Event",183.194479295199,"f","0",0.0598674768938559,-0.662940596892892,-0.956876508780998,0.293935911888106
2015,"bat118",2015-08-23 15:00:00,11,235,"-111.5991","65.9624","-111.1865","65.7541",1207.89610272436,40134.9018623015,29842.214807311,0.0422294842827246,0.0313996367922044,0.18209876678884,0.0978835970163345,0.201058201058201,"0",19,"fall","Fall Migration",0.0595872572235987,0.106164485421391,"Known Circumnavigating Event",1434.64210263228,"f","0",0.0905708398126441,-0.344323089474227,-0.640645420518527,0.2963223310443
2017,"bev079",2017-08-18,5.33333333333333,230,"-109.475541","65.17489","-109.260449","65.016446",7163.53671001529,22980.9409854413,20316.4812740804,0.0498718337357668,0.0440895860982647,0.277612437261268,0.296296298503876,0.232804232804233,"0",20,"fall","Fall Migration",0.100346802348078,0.162091929219444,"Known Circumnavigating Event",0.822944768588317,"f","0",0.000107154266743271,-0.699175820542715,-0.822408598072713,0.123232777529998
2017,"bat189",2017-07-13 08:01:00,3.99930555555556,194,"-111.138924","66.138656","-111.667555","65.672284",5513.23085301238,60839.7929158635,57204.8365679097,0.17607163545715,0.165551995623979,0.149140211443106,0.185185179114342,0.100529100529101,"0",21,"fall","Fall Migration",0.207132101085701,0.384997794088135,"Known Circumnavigating Event",5.13914098299801e-11,"f","0",8.92366901024137e-15,-0.162465827346923,-0.224071440788262,0.0616056134413391
2017,"bat192",2017-07-13 08:00:00,4.33333333333333,194,"-111.137787","66.131424","-111.645153","65.657424",5126.46746178377,61846.9886512391,57586.851639618,0.165189606440275,0.153811035362228,0.230788614423502,0.0687830671668053,0.100529100529101,"0",22,"fall","Fall Migration",0.25699912168639,0.417460869784376,"Known Circumnavigating Event",0,"f","0",0,-0.441978723229493,-0.513347861449265,0.071369138219771
2017,"bat156",2017-07-14 16:01:00,3.66597222222222,195,"-111.366391","66.064782","-111.626201","65.606618",2282.44526552588,53451.872142301,52358.5802317091,0.168756305304985,0.165304603876079,0.195767194032669,0.203703701496124,0.153439153439153,"0",23,"fall","Fall Migration",0.135547088262506,0.224797833527278,"Known Circumnavigating Event",0.092350881430081,"f","0",1.74940105001101e-05,0.21913659902198,0.198470761276155,0.020665837745825
2017,"bat213",2017-07-06 16:00:00,10.3333333333333,187,"-110.64404","65.809093","-111.66019","65.704808",10671.8401683635,84287.915902335,47875.1035685336,0.0944085079551243,0.0536235479038235,0.0699973983888621,0.0793650820851326,0.0105820105820106,"0",24,"fall","Fall Migration",0.217029841998566,0.672235068248871,"Known Circumnavigating Event",23.3937759591891,"f","0",0.00157216236284873,-0.832403669082511,-1.3980465666511,0.565642897568591
2018,"bat147",2018-07-06 16:00:00,2,187,"-111.40244","66.031651","-111.428447","65.699143",8486.04440022879,42611.2181256869,37033.5440054337,0.246592697486614,0.214314490772186,0.469841276854277,0.507936537265778,0.465608465608466,"0",25,"fall","Fall Migration",0.19195790317737,0.390645459512326,"Known Circumnavigating Event",111.50635506162,"f","0",0.0387174843963959,0.250461883800806,0.110168425585541,0.140293458215265
2018,"bat186",2018-07-11 23:00:00,0.958333333333333,192,"-111.053737","65.725113","-111.277079","65.822133",4805.6192718224,17471.0583051476,14856.8680840497,0.211003119627387,0.179430773961952,0.320529103577137,0.177248671650887,0.365079365079365,"0",26,"fall","Fall Migration",0.339494347380236,0.695472466615385,"Known Circumnavigating Event",8.74429663811038,"m","0",0.00633644683921042,-0.475584378692148,-0.637667823859691,0.162083445167543
2018,"bat201",2018-07-06 08:01:00,65.6666666666667,187,"-108.388233","64.948291","-111.7851","65.676093",9199.19367463853,211945.622608796,177474.851446846,0.0373564619657354,0.0312808184304227,0.154844578355551,0.0714285746216774,0.465608465608466,"0",27,"fall","Fall Migration",0.130155528800271,0.342842878280724,"Known Circumnavigating Event",0,"m","0",0,-1.24822420301061,-1.42572503076526,0.177500827754648
2018,"bat204",2018-07-06 05:00:00,2.45833333333333,187,"-111.34186","66.065324","-111.42459","65.699181",12562.7479198536,47039.4070658679,40932.1908580699,0.221466134961713,0.192712762985263,0.429212768181143,0.497354507446289,0.465608465608466,"0",28,"fall","Fall Migration",0.267211317845163,0.617502695970969,"Known Circumnavigating Event",0.922573000444851,"m","0",0.000260613841933574,-0.187770109737385,-0.326838992334098,0.139068882596713
2018,"bat186",2018-07-06 14:00:00,2.75,187,"-111.371568","66.042246","-111.583044","65.615496",7092.17356700381,49865.0220804405,48473.6146998274,0.209869621550675,0.204013529881428,0.386621318402744,0.486772477626801,0.465608465608466,"0",29,"fall","Fall Migration",0.247678726413851,0.536485975555452,"Known Circumnavigating Event",0,"m","0",0,-0.165645960173443,-0.193946133732079,0.0283001735586365
2018,"bat225",2018-07-06 14:00:00,3.41736111111111,187,"-111.383767","66.037418","-111.517727","65.606205",7817.76635867109,50319.3875669915,48389.3914718802,0.170423990946933,0.163887392372418,0.439285718649626,0.502645492553711,0.465608465608466,"0",30,"fall","Fall Migration",0.183488741585848,0.398719280294029,"Known Circumnavigating Event",0.00254736507371144,"f","0",5.17651914999276e-07,-0.0738639154297541,-0.11297375174774,0.0391098363179857
2018,"bat225",2018-07-11 23:00:00,0.958333333333333,192,"-111.051881","65.724372","-111.275641","65.822359",4918.80901450162,17782.3541094848,14948.423060378,0.214762730790879,0.180536510391039,0.320000002682209,0.177248671650887,0.365079365079365,"0",31,"fall","Fall Migration",0.372525908555411,0.569367534444633,"Known Circumnavigating Event",10.0710249047148,"f","0",0.00729784413385131,-0.550772747549242,-0.724373557616847,0.173600810067604
