"Year","ID","crossing_time","crossing_duration","crossing_date","nearest_before_Lon","nearest_before_Lat","nearest_after_Lon","nearest_after_Lat","lake_width","circumvent_distance","straight_distance","circumvent_speed","straight_speed","albedo_linear","albedo_nearest_pixel","albedo_whole_lake","type","order","season","Location","average_speed_on_land","max_speed_on_land","location","lake_spent","sex","response","lake_spent_proportion","log_ratio_cir_ref","log_ratio_dir_ref","log_ratio_cir_dir"
2010,"bat077",2010-05-17 15:00:00,1,137,"-111.1947","65.7626","-111.273","65.9573",8921.05444676593,54541.0868118733,21965.0865763891,0.631262578841126,0.254225539078578,0.834803060249046,0.894179880619049,0.894179894179894,"0",1,"spring","Spring Migration",0.336952955394126,0.73736744010307,"Unknown Crossing Event",272.597654385559,"f",NA,0.189303926656638,0.627778584897458,-0.281721500217423,0.90950008511488
2010,"bev042",2010-05-22 15:00:00,1.5,142,"-111.2615","65.7947","-111.0906","66.1137",5499.03684746355,65692.9631985621,36347.1311411506,0.506890148137053,0.280456258805174,0.801276066723992,0.788359761238098,0.851851851851852,"0",2,"spring","Spring Migration",0.340718255606381,0.642762704038097,"Unknown Crossing Event",196.82421781464,"f",NA,0.0911223230623333,0.397238403899494,-0.194638133159836,0.59187653705933
2011,"bat086",2011-05-15 15:00:00,1,135,"-111.0793","65.2667","-110.34","65.5287",9426.3071752326,115425.4601079,44994.4226176533,1.33594282532292,0.520768780296913,0.774776141230877,0.772486746311188,0.772486772486772,"0",3,"spring","Spring Migration",0.351268187078379,0.533774955019941,"Unknown Crossing Event",100.304340660178,"f",NA,0.0696557921251236,1.33584256029727,0.393756145964498,0.942086414332768
2011,"bat088",2011-05-16 15:00:00,1,136,"-111.3373","65.8487","-110.9863","66.0028",5220.51171306235,39211.3713703795,23416.0397168986,0.4538353167868,0.271018978204845,0.751714675514786,0.788359761238098,0.767195767195767,"0",4,"spring","Spring Migration",0.215179960520257,0.296682745418376,"Unknown Crossing Event",194.074302216388,"f",NA,0.134773820983602,0.746259690188172,0.230714145011237,0.515545545176935
2011,"bat089",2011-05-19 15:00:00,1,139,"-111.3568","65.8593","-111.0972","65.9553",3449.51600346209,35657.0646706489,15917.5546043511,0.41269750776214,0.184230956068878,0.724171531827826,0.661375641822815,0.751322751322751,"0",6,"spring","Spring Migration",0.149866742123367,0.300663571928365,"Unknown Crossing Event",204.209603425536,"f",NA,0.141812224601067,1.01296838447602,0.206443653132074,0.806524731343945
2011,"bat089",2011-05-18 15:00:00,1,138,"-111.5625","65.7505","-111.3568","65.8593",1956.26420073076,20667.4391086633,15322.0081510728,0.239206471165085,0.177338057304084,0.756613731384277,0.756613731384277,0.756613756613757,"0",7,"spring","Spring Migration",0.212080360566576,0.476879371188784,"Unknown Crossing Event",214.662988971991,"f",NA,0.149071520119438,0.120361812952782,-0.17890742287197,0.299269235824752
2011,"bat090",2011-05-15 15:00:00,1,135,"-111.2971","65.5425","-110.6393","65.7411",7564.98982055293,112674.162312838,37428.0973710566,1.30409910084304,0.433195571424267,0.772549744163241,0.772486746311188,0.772486772486772,"0",8,"spring","Spring Migration",0.353800703730097,0.44595286395579,"Unknown Crossing Event",71.2366799287795,"f",NA,0.049469916617208,1.30453396639235,0.202455521353311,1.10207844503904
2011,"bat080",2011-05-16 15:00:00,1.5,136,"-111.618","65.8002","-111.2284","65.9433",2848.75985680283,37794.1529890802,23834.1621634095,0.291621550841668,0.18390557224853,0.768430324395498,0.769841253757477,0.767195767195767,"0",9,"spring","Spring Migration",0.258080572855538,0.440245382088962,"Unknown Crossing Event",174.84380046855,"f",NA,0.0809462039206251,0.122185068839851,-0.338849402478212,0.461034471318063
2012,"bat086",2012-05-14 15:00:00,1,135,"-110.8693","65.2806","-110.3989","65.6507",6111.37762248923,116523.438319059,46584.9033245324,1.34865090647059,0.539177121811718,0.772079747456771,0.772486746311188,0.772486772486772,"0",10,"spring","Spring Migration",0.307361215204741,0.382526619929581,"Unknown Crossing Event",58.0904501959839,"f",NA,0.0403405904138777,1.47883639053267,0.562020476125694,0.91681591440698
2012,"bat090",2012-05-14 15:00:00,1,135,"-111.6344","65.3251","-110.776","65.7473",5879.3256999599,134455.029745779,61438.618717105,1.55619247390948,0.711095124040567,0.776366817951202,0.772486746311188,0.772486772486772,"0",11,"spring","Spring Migration",0.349855815543141,0.491020465584769,"Unknown Crossing Event",73.4189127904418,"f",NA,0.0509853561044734,1.49247628095823,0.709285095925452,0.783191185032783
2012,"bat091",2012-05-13 15:00:00,1,134,"-110.4789","65.4188","-110.2024","65.601",5858.44937571251,95029.7498202319,23961.9464246425,1.09988136366009,0.277337342877807,0.783362728578073,0.806878328323364,0.777777777777778,"0",12,"spring","Spring Migration",0.350521146129717,0.458000285456127,"Unknown Crossing Event",294.361195798117,"f",NA,0.204417497082025,1.14353656577135,-0.23418642643997,1.37772299221132
2012,"bat091",2012-05-12 15:00:00,1,133,"-110.7656","65.0842","-110.4789","65.4188",3447.56436668753,47568.9958477838,39571.2246634094,0.550567081571571,0.458000285456127,0.780423283576965,0.780423283576965,0.783068783068783,"0",13,"spring","Spring Migration",0.298183466367207,0.432078066474034,"Unknown Crossing Event",276.040212696822,"f",NA,0.191694592150571,0.613239848439229,0.4291608513651,0.184078997074128
2012,"bat106",2012-05-14 15:00:00,1,135,"-110.6216","65.3361","-110.2508","65.6463",18413.8345327243,101412.164689008,38543.5109055847,1.17375190612278,0.446105450296119,0.772418913932947,0.772486746311188,0.772486772486772,"0",14,"spring","Spring Migration",0.257894793425075,0.342731722033437,"Unknown Crossing Event",336.763912833419,"f",NA,0.233863828356541,1.51540893014532,0.54800363537948,0.967405294765839
2012,"bat111",2012-05-12 15:00:00,1,133,"-110.5974","65.1828","-110.287","65.5042",14424.0707126639,91074.9503655703,38572.7068142869,1.05410822182373,0.446443365906098,0.784078878706152,0.783068776130676,0.783068783068783,"0",15,"spring","Spring Migration",0.242521854566406,0.365340727363782,"Unknown Crossing Event",231.556840448119,"f",NA,0.160803361422305,1.46935857284235,0.610220723955618,0.859137848886732
2013,"bat086",2013-05-24 15:00:00,1,144,"-110.9213","65.4281","-110.3977","65.6851",4854.12672019829,131552.192062228,37418.9490324468,1.52259481553504,0.433089687875542,0.724444422721863,0.724867701530457,0.724867724867725,"0",16,"spring","Spring Migration",0.198924780738515,0.276688750499474,"Unknown Crossing Event",126.819265579428,"f",NA,0.0880689344301586,2.03524450682739,0.778018070874974,1.25722643595242
2013,"bat114",2013-05-22 15:00:00,1,142,"-111.4114","65.707","-111.1643","66.056",10592.5519195853,53875.9085651505,40443.7181731855,0.623563756541094,0.468098589967425,0.735449731349945,0.735449731349945,0.735449735449735,"0",17,"spring","Spring Migration",0.367052815952674,0.473777531672093,"Unknown Crossing Event",159.506938579089,"f",NA,0.110768707346589,0.529945265394458,0.243173185677294,0.286772079717164
2013,"bat119",2013-05-23 15:00:00,1,143,"-111.069","65.5262","-110.6716","65.764",6778.06218760053,121332.968713802,32149.1214652581,1.40431676752086,0.372096313255302,0.730158746242523,0.730158746242523,0.73015873015873,"0",18,"spring","Spring Migration",0.21408341373688,0.319835253730267,"Unknown Crossing Event",317.042202625913,"f",NA,0.220168196267995,1.88094045413715,0.55278700446982,1.32815344966733
2013,"bat122",2013-05-24 15:00:00,1,144,"-110.7354","65.4938","-110.3878","65.7129",5941.30907731624,129575.345682331,29160.3108349088,1.49971464910105,0.33750359762626,0.724867701530457,0.724867701530457,0.724867724867725,"0",19,"spring","Spring Migration",0.340541623679793,0.581852138680256,"Unknown Crossing Event",96.8542813194875,"f",NA,0.0672599175829774,1.4824927741236,-0.00896119104816444,1.49145396517176
2014,"bat112",2014-05-13 15:00:00,1,133,"-110.641","65.4727","-110.4889","65.6294",6991.25671290617,122009.024349716,18798.7413120788,1.41214148552912,0.217578024445356,0.783068776130676,0.783068776130676,0.783068783068783,"0",20,"spring","Spring Migration",0.257481426364693,0.348713902704281,"Unknown Crossing Event",1101.80979627077,"f",NA,0.7651456918547,1.70191502836967,-0.168390067598194,1.87030509596786
2014,"bat112",2014-05-12 15:00:00,1,132,"-110.5457","65.2774","-110.641","65.4727",3957.19275560239,33823.074918698,22185.5287741195,0.391470774521967,0.256776953404161,0.788359761238098,0.788359761238098,0.788359788359788,"0",21,"spring","Spring Migration",0.291404240434598,0.357745752794013,"Unknown Crossing Event",800.363165162532,"f",NA,0.555807753585092,0.295199417043899,-0.126503623115206,0.421703040159105
2014,"bat112",2014-05-11 15:00:00,1,131,"-110.3851","65.0795","-110.5457","65.2774",1199.53879274355,24891.3908249311,23273.3992525386,0.28809480121448,0.269368046904382,0.793650805950165,0.793650805950165,0.793650793650794,"0",22,"spring","Spring Migration",0.279788032857746,0.357745752794013,"Unknown Crossing Event",752.813141987053,"f",NA,0.522786904157676,0.0292573058820136,-0.0379536424037068,0.0672109482857202
2014,"bat113",2014-05-12 15:00:00,1,132,"-110.6679","65.5028","-110.4107","65.6605",6704.59018341875,124044.224617478,21172.4488006184,1.43569704418378,0.245051490747898,0.788359761238098,0.788359761238098,0.788359788359788,"0",23,"spring","Spring Migration",0.225805319204905,0.38466508190243,"Unknown Crossing Event",281.237892795867,"f",NA,0.195304092219352,1.84973254674355,0.0817951461908064,1.76793740055275
2014,"bat113",2014-05-11 15:00:00,1,131,"-110.9315","65.2252","-110.6679","65.5028",2125.7216410149,34952.4264902601,33235.06307637,0.4045419732669,0.38466508190243,0.796590248743693,0.809523820877075,0.793650793650794,"0",24,"spring","Spring Migration",0.241637537252053,0.388505469987699,"Unknown Crossing Event",213.555057794172,"f",NA,0.148302123468175,0.515316673504394,0.464934215140913,0.0503824583634808
2014,"bat122",2014-05-11 15:00:00,1,131,"-110.6628","65.415","-110.4305","65.6301",5337.68761035488,116771.464476425,26232.6691067647,1.35152157958825,0.303618855402369,0.793650805950165,0.793650805950165,0.793650793650794,"0",25,"spring","Spring Migration",0.230376165990674,0.368073866994449,"Unknown Crossing Event",252.650961222685,"f",NA,0.175452056404642,1.76927285547818,0.27605967241161,1.49321318306657
2014,"bat122",2014-05-10 15:00:00,1,130,"-110.8729","65.2802","-110.6628","65.415",1105.86396477529,22066.4808699932,17898.1935941876,0.255399084143439,0.207155018451245,0.798941791057587,0.798941791057587,0.798941798941799,"0",26,"spring","Spring Migration",0.220526009914563,0.368073866994449,"Unknown Crossing Event",167.162394266753,"f",NA,0.116084996018579,0.14681171089619,-0.0625482523259252,0.209359963222115
2015,"bat113",2015-05-13 15:00:00,1,133,"-110.7197","65.6399","-110.557","65.8824",2882.63687445248,123875.338309967,28000.2767418682,1.43374234155054,0.324077277104956,0.783068776130676,0.783068776130676,0.783068783068783,"0",27,"spring","Spring Migration",0.181305655822994,0.322791882014603,"Unknown Crossing Event",71.622186786381,"f",NA,0.0497376297127646,2.06785901366871,0.580797683727535,1.48706132994118
2015,"bat122",2015-05-16 15:00:00,1,136,"-111.6006","65.7595","-111.2572","66.0024",5286.36639309743,35528.7836523491,31227.2435458862,0.41121277375404,0.361426429929238,0.765355413374693,0.767195761203766,0.767195767195767,"0",28,"spring","Spring Migration",0.345160350399263,0.442581575643806,"Unknown Crossing Event",77.1450434677121,"f",NA,0.0535729468525778,0.175101685416587,0.0460494147329092,0.129052270683678
2015,"bat136",2015-05-14 15:00:00,1,134,"-111.0346","65.5534","-110.5692","65.7884",6556.06999549429,122171.27892147,33762.3084404608,1.41401943196146,0.39076745880163,0.777777791023254,0.777777791023254,0.777777777777778,"0",30,"spring","Spring Migration",0.262486952399863,0.413476179254623,"Unknown Crossing Event",125.517059226205,"f",NA,0.0871646244626426,1.68399021325614,0.397911272884995,1.28607894037114
2015,"bat138",2015-05-13 15:00:00,1,133,"-110.8233","65.4042","-110.5325","65.7152",10079.0190342067,133757.375551847,37120.7699109055,1.54811777259082,0.42963854063548,0.783068776130676,0.783068776130676,0.783068783068783,"0",31,"spring","Spring Migration",0.184901741359675,0.348878471698655,"Unknown Crossing Event",184.578645003991,"f",NA,0.128179614586105,2.12497057554626,0.843119695814878,1.28185087973139
2016,"bat132",2016-05-09 15:01:00,1,130,"-110.994744","65.457358","-110.629706","65.851064",6035.32160047531,123726.869228734,46919.3435477436,1.43202394940664,0.543047957728514,0.804834048856388,0.822751343250275,0.798941798941799,"0",32,"spring","Spring Migration",0.319286443527046,0.542956321681821,"Unknown Crossing Event",152.207536015023,"f",NA,0.10569967778821,1.50075542985964,0.531108994008901,0.969646435850743
2016,"bat133",2016-05-11 15:01:00,1.00069444444444,132,"-111.141686","65.459247","-110.639234","65.736308",3479.6508423977,126444.337565351,38538.4024938648,1.46246053163719,0.44573678572594,0.799097408266628,0.788359761238098,0.788359788359788,"0",33,"spring","Spring Migration",0.197355553631845,0.343459810452979,"Unknown Crossing Event",52.9094233469177,"f",NA,0.0367171570762789,2.00286864908637,0.814721668528733,1.18814698055764
2016,"bat136",2016-05-12 15:01:00,0.999305555555556,133,"-111.068816","65.584302","-110.890374","66.065984",5779.93260175783,91647.7607938147,54234.0922604582,1.06147510764205,0.628145613394234,0.783068776130676,0.783068776130676,0.783068783068783,"0",34,"spring","Spring Migration",0.266280716857014,0.401738012517729,"Unknown Crossing Event",99.6516984789314,"f",NA,0.0692506591236493,1.38286375184975,0.858220929206765,0.524642822642983
2016,"bat139",2016-05-11 15:01:00,0.999305555555556,132,"-111.141601","65.464654","-110.502419","65.855699",6152.33187775958,121971.375642123,52486.9504621137,1.41268676907717,0.607910012301525,0.797178113460541,0.788359761238098,0.788359788359788,"0",35,"spring","Spring Migration",0.242640929833793,0.590279182926454,"Unknown Crossing Event",43.4935312335763,"f",NA,0.0302248306001225,1.7616659846481,0.918444169402404,0.843221815245697
2016,"bat140",2016-05-11 15:01:00,1,132,"-111.007962","65.254455","-110.631251","65.685582",5919.77660256552,137994.138928567,51052.9732778401,1.5971543857473,0.590890894419446,0.802277425061101,0.788359761238098,0.788359788359788,"0",36,"spring","Spring Migration",0.257900651126349,0.5030296664217,"Unknown Crossing Event",53.7060099960333,"f",NA,0.0372958402750231,1.82340437828704,0.829056950943586,0.994347427343454
2016,"bat147",2016-05-10 15:00:00,1.00069444444444,131,"-110.84909","65.512118","-110.601382","65.746608",3538.81416072518,135509.437298105,28475.3754650398,1.56730785679048,0.329347391453155,0.801776268652507,0.820105791091919,0.793650793650794,"0",37,"spring","Spring Migration",0.277658091255827,0.400312187944967,"Unknown Crossing Event",56.7647669959543,"f",NA,0.0393926210936534,1.73072421640433,0.170722625578098,1.56000159082623
2016,"bat151",2016-05-10 15:00:00,1.00069444444444,131,"-110.790811","65.573831","-110.55572","65.870204",2923.41777300856,126527.703785884,34702.4047811094,1.46342474885362,0.4013694746832,0.807142853736877,0.828042328357697,0.793650793650794,"0",38,"spring","Spring Migration",0.318228635125039,0.445453211300442,"Unknown Crossing Event",89.9758462934948,"f",NA,0.0624398655749446,1.52576458337302,0.232112283523786,1.29365229984923
2016,"bat153",2016-05-09 15:00:00,1,130,"-110.995002","65.457616","-110.637517","65.854926",6919.06103103857,123035.671098158,47172.2093426168,1.42402397104349,0.545974645169176,0.802959035944056,0.801587283611298,0.798941798941799,"0",39,"spring","Spring Migration",0.353597547465691,0.541025140322952,"Unknown Crossing Event",216.639926487401,"f",NA,0.150444393394028,1.39308253058895,0.434413142408324,0.958669388180631
2016,"bat156",2016-05-11 15:01:00,1,132,"-110.711589","65.611424","-110.508428","65.901618",4508.958766345,126951.54104601,33612.4727514141,1.46934653988438,0.389033249437663,0.799933861941099,0.791005313396454,0.788359788359788,"0",40,"spring","Spring Migration",0.219219776261759,0.364067657313153,"Unknown Crossing Event",148.156054254552,"f",NA,0.102886148787883,1.9024982790723,0.573590042922026,1.32890823615028
