"Year","ID","crossing_time","crossing_duration","crossing_date","nearest_before_Lon","nearest_before_Lat","nearest_after_Lon","nearest_after_Lat","lake_width","circumvent_distance","straight_distance","circumvent_speed","straight_speed","albedo_linear","albedo_nearest_pixel","albedo_whole_lake","type","order","season","Location","average_speed_on_land","max_speed_on_land","location","lake_spent","sex","response","lake_spent_proportion","log_ratio_cir_ref","log_ratio_dir_ref","log_ratio_cir_dir"
2015,"bat133",2015-07-14 21:00:00,0.375,195,"-109.9449","65.3789","-109.6689","65.2539",1029.24601206252,22092.1383054416,18927.475655358,0.681856120538321,0.584181347387592,0.288359788060188,0.436507940292358,0.412698412698413,"0",119,"fall","Fall Migration",0.320135589616382,0.675536012646434,"Unknown Crossing Event",11.0036332496547,"f",NA,0.0203770986104717,0.756074045032161,0.601466837371481,0.15460720766068
2015,"bat133",2015-07-13 06:00:00,1.375,194,"-110.8566","65.8097","-110.057","65.4516",4903.36427106148,65912.8151235323,54202.5984227639,0.55482167612401,0.456250828474444,0.22592592716217,0.158730164170265,0.444444444444444,"0",120,"fall","Fall Migration",0.46878782986325,0.990032903309959,"Unknown Crossing Event",612.726779715028,"f",NA,0.309457969553044,0.168496480099574,-0.0271075570070674,0.195604037106641
2015,"bat138",2015-08-01 18:00:00,0.75,213,"-110.6726","65.3955","-110.9454","65.398",3087.08030767545,15366.5209437606,12646.2161076589,0.237137668885194,0.195157655982391,0.299107145518064,0.465608477592468,0.153439153439153,"0",121,"fall","Fall Migration",0.35700257106737,0.537234694237096,"Unknown Crossing Event",42.4185162081163,"f",NA,0.039276403896404,-0.409102129762111,-0.603935259495733,0.194833129733623
2015,"bat138",2015-07-16 12:00:00,0.125,197,"-110.5072","65.4036","-110.6021","65.4187",2859.98901797563,5689.33266134369,4706.23712708994,0.526790061235527,0.435762696952772,0.130217519485288,0.0158730167895555,0.343915343915344,"0",122,"fall","Fall Migration",0.184471460677594,0.307080958155414,"Unknown Crossing Event",36.7533990818487,"f",NA,0.204185550454715,1.04930733655426,0.85960305529321,0.189704281261054
2015,"bat138",2015-07-11 12:00:00,1.5,192,"-110.2235","65.5465","-109.6007","65.1565",1202.98844085839,57923.1413477289,52161.2046972225,0.446937819041118,0.402478431305729,0.0873015864441792,0.0423280410468578,0.470899470899471,"0",123,"fall","Fall Migration",0.288812665617806,0.653768828056078,"Unknown Crossing Event",18.9832698045221,"f",NA,0.00878855083542688,0.436641215572332,0.331863246530372,0.10477796904196
2015,"bat160",2015-07-23 16:01:00,0.332638888888889,204,"-110.4956","65.2983","-110.9333","65.4386",4352.80378038464,30871.262484228,25618.6427677877,1.07415666263841,0.891393276540979,0.19468494724821,0.362433850765228,0.0476190476190476,"0",124,"fall","Fall Migration",0.296444146039461,0.660123505285982,"Unknown Crossing Event",219.355113038582,"f",NA,0.457943868556539,1.28743230972418,1.10092689481513,0.18650541490905
2015,"bat160",2015-07-23 07:58:00,0.335416666666667,204,"-110.2962","65.2289","-110.4956","65.2983",1531.2268488917,14394.8726229869,12081.2177951746,0.496717481814592,0.416881221365585,0.192827749583456,0.224867731332779,0.0476190476190476,"0",125,"fall","Fall Migration",0.443787319620247,0.993760167080583,"Unknown Crossing Event",549.342132499071,"f",NA,1.13735431159228,0.112675979610172,-0.0625440974320162,0.175220077042189
2015,"bat160",2015-07-22 16:01:00,0.332638888888889,203,"-109.9373","65.3488","-110.1103","65.1945",3266.41770092218,36267.1861378782,18971.9495419191,1.26190626784545,0.660123505285982,0.220594222155901,0.164021164178848,0.0423280423280423,"0",126,"fall","Fall Migration",0.535201009551186,0.993760167080583,"Unknown Crossing Event",561.554034676798,"f",NA,1.17234662771774,0.857736372518498,0.209784551616526,0.647951820901972
2015,"bat160",2015-07-22 07:58:00,0.335416666666667,203,"-110.3403","65.546","-109.9373","65.3488",3508.43457161623,33586.5904657114,28799.1696419953,1.15895757300592,0.993760167080583,0.113903584372666,0.050264548510313,0.0423280423280423,"0",127,"fall","Fall Migration",0.517564928458153,1.02005338049154,"Unknown Crossing Event",839.628595631382,"f",NA,1.73836148163847,0.806141253228455,0.652360914051699,0.153780339176755
2015,"bat160",2015-07-22,0.331944444444444,203,"-110.4851","65.592","-110.3403","65.546",2415.53963481001,10143.8452715913,8406.40610964755,0.353690560376267,0.293110394339175,0.133903136047033,0.0529100522398949,0.0423280423280423,"0",128,"fall","Fall Migration",0.435371573755159,1.02005338049154,"Unknown Crossing Event",603.912757123688,"f",NA,1.26341580988219,-0.207777451380055,-0.395650548469663,0.187873097089607
2015,"bat160",2015-07-21 07:58:00,0.335416666666667,202,"-110.736","65.8453","-110.4093","65.6162",2149.56925403521,32009.9478715501,29561.1469666449,1.10455306665114,1.02005338049154,0.11471861499277,0.187830686569214,0.037037037037037,"0",129,"fall","Fall Migration",0.38597089640284,0.993760167080583,"Unknown Crossing Event",287.568824655392,"f",NA,0.595380589348637,1.05143409886273,0.971848270022026,0.0795858288407073
2015,"bat139",2015-07-22 18:00:00,1.375,203,"-110.3578","65.3431","-110.6864","65.4328",3229.18735133891,21788.0267355801,18215.1654246985,0.183400898447644,0.153326308288708,0.101557906717062,0.140211641788483,0.0423280423280423,"0",130,"fall","Fall Migration",0.34592549557646,0.565648341279654,"Unknown Crossing Event",2.89458468550897,"f",NA,0.00146191145732776,-0.634548962514386,-0.813655036909825,0.179106074395439
2016,"bat122",2016-07-13 00:01:00,1.37430555555556,195,"-110.397792","65.351615","-110.867801","65.446115",6006.14787971749,28973.3761525291,24188.4760352045,0.244006873442219,0.20370958426145,0.171802056076772,0.293650805950165,0.0634920634920635,"0",131,"fall","Fall Migration",0.221959321840412,0.74940730347496,"Unknown Crossing Event",26.7200880948386,"f",NA,0.0135018130848097,0.0947022646119937,-0.0857987571374777,0.180501021749471
2016,"bat132",2016-07-21,1.5,203,"-110.226817","65.209823","-111.051564","65.414357",3783.01372722219,53562.1681276734,44596.5678411495,0.413288334318468,0.344109319761956,0.150432898578319,0.0476190485060215,0.142857142857143,"0",132,"fall","Fall Migration",0.318709842142531,0.597506790377167,"Unknown Crossing Event",155.444503055185,"f",NA,0.071965047710734,0.259864392319398,0.0766782937939272,0.183186098525471
2016,"bat132",2016-07-19 18:00:00,0.125,201,"-109.757924","65.312991","-109.680934","65.254626",1587.51972670211,8448.36067915076,7419.88859559015,0.782255618439885,0.687026721813903,0.339380196162633,0.333333343267441,0.158730158730159,"0",133,"fall","Fall Migration",0.293496422816025,0.618856594529061,"Unknown Crossing Event",50.824478217398,"f",NA,0.282358212318878,0.980316113759249,0.850507736673614,0.129808377085635
2016,"bat132",2016-07-18 03:01:00,0.125,200,"-110.45856","65.579152","-110.316167","65.535207",3086.98874493053,12318.4350547555,8182.3493146314,1.14059583840329,0.757624936539944,0.202075702639726,0.333333343267441,0.121693121693122,"0",134,"fall","Fall Migration",0.413165997064751,0.666392004424803,"Unknown Crossing Event",72.7471539099539,"f",NA,0.404150855055299,1.01545662796497,0.606339014361919,0.409117613603054
2016,"bat132",2016-07-16 18:00:00,0.125694444444444,198,"-110.831323","65.794072","-110.631766","65.829606",2123.16205709789,11946.6065120729,9924.45351531825,1.10005584825717,0.913853914854351,0.312389777352413,0.161375656723976,0.0846560846560847,"0",135,"fall","Fall Migration",0.321657669869096,0.570736789397225,"Unknown Crossing Event",66.1139724488637,"f",NA,0.365270566015823,1.22962838567968,1.04418288514392,0.185445500535759
2016,"bat132",2016-07-16 12:00:00,0.125,198,"-110.892606","65.762401","-110.833297","65.772614",353.602380974727,3797.32035309597,2938.6599805359,0.351603736397775,0.272098146345917,0.523809552192688,0.523809552192688,0.0846560846560847,"0",136,"fall","Fall Migration",0.542644574726562,0.913853914854351,"Unknown Crossing Event",44.0946012232664,"f",NA,0.244970006795925,-0.433949754505444,-0.690291713736527,0.256341959231083
2016,"bat133",2016-07-21 06:00:00,0.125,203,"-110.379338","65.275655","-110.52319","65.295568",408.194603780027,7846.84339293237,7052.60240489231,0.726559573419664,0.653018741193733,0.201058194041252,0.201058194041252,0.142857142857143,"0",137,"fall","Fall Migration",0.38829570658104,0.512582371397986,"Unknown Crossing Event",2.23030708599238,"f",NA,0.0123905949221799,0.626553300513217,0.519838649295223,0.106714651217994
2016,"bat133",2016-07-20 12:01:00,0.125,202,"-109.82779","65.293593","-109.747539","65.235143",2344.19734546284,8955.09563940672,7503.94889790894,0.829175522167289,0.694810083139716,0.270081776109609,0.473544985055923,0.17989417989418,"0",138,"fall","Fall Migration",0.319854782007946,0.840408668882029,"Unknown Crossing Event",36.0657678809315,"f",NA,0.200365377116286,0.952564773740963,0.775771459985151,0.176793313755812
2016,"bat133",2016-07-18 03:00:00,0.126388888888889,200,"-110.459332","65.579152","-110.33668","65.547223",2942.00086127405,10425.2947449601,6673.59232813649,0.954697320967046,0.611134828583928,0.210506423775639,0.439153432846069,0.121693121693122,"0",139,"fall","Fall Migration",0.485390487297174,0.772345444614116,"Unknown Crossing Event",123.869098391492,"f",NA,0.680599441711493,0.676440653405207,0.230363908098082,0.446076745307125
2016,"bat138",2016-07-05 21:01:00,0.749305555555556,187,"-109.954476","65.379682","-110.146651","65.201926",2034.24653434812,40842.7229673285,21714.5159128356,0.63087307641842,0.335411120062336,0.230158732405731,0.119047619402409,0.0158730158730159,"0",140,"fall","Fall Migration",0.186275151545287,0.296333694573677,"Unknown Crossing Event",57.466023894711,"f",NA,0.0532585948977859,1.21987980559027,0.588132113471588,0.631747692118683
2016,"bat139",2016-07-14 00:01:00,0.125694444444444,196,"-110.419765","65.349898","-110.594859","65.418305",3451.15284049343,13394.1861131582,11131.1952109422,1.23335047082488,1.02497193470923,0.194235586414212,0.203703701496124,0.0740740740740741,"0",141,"fall","Fall Migration",0.297057168036784,0.57945006750345,"Unknown Crossing Event",49.5796680681659,"f",NA,0.273920818056166,1.4235650998789,1.23849590517399,0.185069194704918
2016,"bat139",2016-07-10 18:02:00,0.624305555555555,192,"-109.792771","65.282178","-110.012755","65.202098",3325.28530839219,19621.9474169532,13588.252863829,0.363773589487454,0.251914216978662,0.202380953563584,0.447089940309525,0.0105820105820106,"0",142,"fall","Fall Migration",0.178008041071091,0.522559880291335,"Unknown Crossing Event",440.760689882287,"f",NA,0.490278854151599,0.71470294337916,0.347259896915923,0.367443046463237
